PDB_COMPLEX_ID,ENTRY_ID,ASSEMBLY_ID,BOUND_MOLECULE_TYPE,TOTAL_CHAIN_COUNT
PDB-CPX-179265,6v4e,1,peptide,1
PDB-CPX-179265,6v4e,2,peptide,1
PDB-CPX-179265,6v4g,1,peptide,1
PDB-CPX-179265,8ebk,1,peptide,1
PDB-CPX-179270,7zox,1,antibody,2
PDB-CPX-179288,2qqp,1,short RNA,60
PDB-CPX-179291,6xw4,1,antibody,2
PDB-CPX-179291,6xw5,1,antibody,2
PDB-CPX-179291,6xw6,1,antibody,2
PDB-CPX-179291,6xw7,1,antibody,2
PDB-CPX-179291,6xw7,2,antibody,2
PDB-CPX-179313,3mj9,1,antibody,2
PDB-CPX-179334,8b41,1,antibody,4
PDB-CPX-179335,7p5v,1,antibody,6
PDB-CPX-179335,7p5w,1,antibody,6
PDB-CPX-179335,7p5y,1,antibody,6
PDB-CPX-179335,7p60,1,antibody,3
PDB-CPX-179335,7p6k,1,antibody,3
PDB-CPX-179340,6ml2,1,short DNA,2
PDB-CPX-179340,6ml3,1,short DNA,2
PDB-CPX-179340,6ml4,1,short DNA,2
PDB-CPX-179340,6ml5,1,short DNA,2
PDB-CPX-179340,6ml6,1,short DNA,2
PDB-CPX-179340,6ml7,1,short DNA,2
PDB-CPX-179380,3jx7,1,short DNA,2
PDB-CPX-179380,3jxy,1,short DNA,2
PDB-CPX-179380,3jxz,1,short DNA,2
PDB-CPX-179380,3jy1,1,short DNA,2
PDB-CPX-179380,5cl3,1,short DNA,2
PDB-CPX-179380,5cl4,1,short DNA,2
PDB-CPX-179380,5cl5,1,short DNA,2
PDB-CPX-179380,5cl6,1,short DNA,2
PDB-CPX-179380,5cl7,1,short DNA,2
PDB-CPX-179380,5cl8,1,short DNA,2
PDB-CPX-179380,5cl9,1,short DNA,2
PDB-CPX-179380,5cla,1,short DNA,2
PDB-CPX-179380,5clb,1,short DNA,2
PDB-CPX-179380,5clc,1,short DNA,2
PDB-CPX-179380,5cld,1,short DNA,2
PDB-CPX-179380,5cle,1,short DNA,2
PDB-CPX-179380,5kub,1,short DNA,2
PDB-CPX-179380,5uuf,1,short DNA,2
PDB-CPX-179380,5uug,1,short DNA,2
PDB-CPX-179380,5uuh,1,short DNA,2
PDB-CPX-179380,7lxh,1,short DNA,2
PDB-CPX-179380,7lxj,1,short DNA,2
PDB-CPX-179397,5y9f,1,antibody,10
PDB-CPX-179397,5y9f,2,antibody,10
PDB-CPX-179552,2rui,1,peptide,1
PDB-CPX-179571,6npo,1,peptide,1
PDB-CPX-179585,4k50,1,short RNA,1
PDB-CPX-179585,4k50,2,short RNA,1
PDB-CPX-179585,4k50,3,short RNA,1
PDB-CPX-179585,4k50,4,short RNA,1
PDB-CPX-179588,3liy,1,peptide,1
PDB-CPX-179588,3liy,2,peptide,1
PDB-CPX-179588,3liy,3,peptide,1
PDB-CPX-179590,5kov,1,antibody,4
PDB-CPX-179590,5kov,2,antibody,4
PDB-CPX-179590,5kov,3,antibody,4
PDB-CPX-179590,5kov,4,antibody,4
PDB-CPX-179590,9cn2,1,antibody,4
PDB-CPX-179796,7ocy,1,antibody,1
PDB-CPX-179806,4inh,1,peptide,1
PDB-CPX-179806,4inh,2,peptide,1
PDB-CPX-179806,4inh,3,peptide,1
PDB-CPX-179806,4inh,4,peptide,1
PDB-CPX-179806,4inh,5,peptide,1
PDB-CPX-179806,4inh,6,peptide,1
PDB-CPX-179806,4inh,7,peptide,1
PDB-CPX-179806,4inh,8,peptide,1
PDB-CPX-179807,4imq,1,peptide,2
PDB-CPX-179807,4imz,1,peptide,2
PDB-CPX-179808,5kw9,1,antibody,2
PDB-CPX-179810,6h6y,1,antibody,2
PDB-CPX-179810,6h6y,2,antibody,2
PDB-CPX-179810,6h6z,1,antibody,2
PDB-CPX-179810,6h70,1,antibody,2
PDB-CPX-179810,6h71,1,antibody,2
PDB-CPX-179810,6h72,1,antibody,2
PDB-CPX-179810,9bof,1,antibody,4
PDB-CPX-179834,7pul,1,peptide,1
PDB-CPX-179900,9i92,1,peptide,1
PDB-CPX-179900,9i93,1,peptide,1
PDB-CPX-179900,9i94,1,peptide,1
PDB-CPX-179900,9i95,1,peptide,1
PDB-CPX-179900,9i96,1,peptide,1
PDB-CPX-179900,9i97,1,peptide,1
PDB-CPX-179900,9i98,1,peptide,1
PDB-CPX-179900,9q8n,1,peptide,1
PDB-CPX-179909,4omy,1,short DNA,2
PDB-CPX-179909,4omy,2,short DNA,2
PDB-CPX-179909,4on0,1,short DNA,2
PDB-CPX-179909,4on0,2,short DNA,2
PDB-CPX-179917,7edb,1,short DNA,2
PDB-CPX-179931,5fcd,1,peptide,1
PDB-CPX-179931,5fcd,2,peptide,1
PDB-CPX-179932,5fcd,3,peptide,6
PDB-CPX-179943,2ayb,1,short DNA,2
PDB-CPX-179943,2ayg,1,short DNA,2
PDB-CPX-179946,3g6n,1,peptide,1
PDB-CPX-179946,3g6n,2,peptide,1
PDB-CPX-179966,1vrr,1,short DNA,2
PDB-CPX-179966,2p0j,1,short DNA,2
PDB-CPX-180012,2vtb,1,short DNA,2
PDB-CPX-180013,2vtb,2,short DNA,2
PDB-CPX-180013,2vtb,3,short DNA,2
PDB-CPX-180044,2qhb,1,short DNA,2
PDB-CPX-180044,2qhb,2,short DNA,2
PDB-CPX-180066,5mhr,1,antibody,6
PDB-CPX-180066,5mhr,2,antibody,6
PDB-CPX-180129,2lt7,1,short DNA,2
PDB-CPX-180129,4f6m,1,short DNA,2
PDB-CPX-180129,4f6n,1,short DNA,2
PDB-CPX-180129,5vmu,1,short DNA,2
PDB-CPX-180129,5vmv,1,short DNA,2
PDB-CPX-180129,5vmw,1,short DNA,2
PDB-CPX-180129,5vmx,1,short DNA,2
PDB-CPX-180129,5vmy,1,short DNA,2
PDB-CPX-180129,5vmz,1,short DNA,2
PDB-CPX-180129,6df5,1,short DNA,2
PDB-CPX-180129,6df8,1,short DNA,2
PDB-CPX-180129,6df9,1,short DNA,2
PDB-CPX-180129,6dfa,1,short DNA,2
PDB-CPX-180129,6dfb,1,short DNA,2
PDB-CPX-180129,6dfc,1,short DNA,2
PDB-CPX-180129,6v8u,1,short DNA,2
PDB-CPX-180135,6qzv,1,peptide,2
PDB-CPX-180135,6qzv,2,peptide,2
PDB-CPX-180141,8ket,1,peptide,1
PDB-CPX-180142,8kes,1,peptide,2
PDB-CPX-180142,8kev,1,peptide,2
PDB-CPX-180142,9lwu,1,peptide,2
PDB-CPX-180142,9uav,1,peptide,2
PDB-CPX-180152,2ktb,1,peptide,1
PDB-CPX-180154,9qub,1,antibody,4
PDB-CPX-180154,9quw,1,antibody,4
PDB-CPX-180173,7kd7,1,peptide,1
PDB-CPX-180173,7kd7,2,peptide,1
PDB-CPX-180173,7kpu,1,peptide,1
PDB-CPX-180173,7kpu,2,peptide,1
PDB-CPX-180174,5lwy,1,antibody,2
PDB-CPX-180174,5lx9,1,antibody,2
PDB-CPX-180174,5lxa,1,antibody,2
PDB-CPX-180174,6ks1,1,antibody,2
PDB-CPX-180174,6yx9,1,antibody,2
PDB-CPX-180174,6yxd,1,antibody,2
PDB-CPX-180174,6yxf,1,antibody,2
PDB-CPX-180174,6yxg,1,antibody,2
PDB-CPX-180182,6wmi,1,short DNA,2
PDB-CPX-180182,6wmi,2,short DNA,2
PDB-CPX-180206,7epu,1,antibody,2
PDB-CPX-180207,7eof,1,short DNA,2
PDB-CPX-180207,8woh,1,short DNA,2
PDB-CPX-180217,8ywb,1,peptide,1
PDB-CPX-180252,4yo0,1,antibody,2
PDB-CPX-180252,4yo0,2,antibody,2
PDB-CPX-180252,5xcv,1,antibody,2
PDB-CPX-180252,5xcv,2,antibody,2
PDB-CPX-180252,7c94,1,antibody,2
PDB-CPX-180252,7c94,2,antibody,2
PDB-CPX-180257,8v0e,1,peptide,1
PDB-CPX-180261,8che,1,antibody,2
PDB-CPX-180261,8che,2,antibody,2
PDB-CPX-180262,5vak,1,antibody,1
PDB-CPX-180262,5van,1,antibody,1
PDB-CPX-180262,5wi9,1,antibody,2
PDB-CPX-180262,5wi9,2,antibody,2
PDB-CPX-180263,5vaq,1,antibody,1
PDB-CPX-180268,1w9u,1,peptide,1
PDB-CPX-180268,1w9u,2,peptide,1
PDB-CPX-180268,3che,1,peptide,1
PDB-CPX-180268,3che,2,peptide,1
PDB-CPX-180268,3chf,1,peptide,1
PDB-CPX-180268,3chf,2,peptide,1
PDB-CPX-180407,6w09,1,antibody,480
PDB-CPX-180409,4ffz,1,antibody,2
PDB-CPX-180409,4ffz,2,antibody,2
PDB-CPX-180437,2jxi,1,short DNA,2
PDB-CPX-180521,5byg,1,short DNA,2
PDB-CPX-180521,5byg,2,short DNA,2
PDB-CPX-180523,6ivz,1,antibody,6
PDB-CPX-180524,8gpu,1,antibody,12
PDB-CPX-180532,9jmb,1,antibody,2
PDB-CPX-180533,4ar8,1,peptide,1
PDB-CPX-180533,4ar8,2,peptide,1
PDB-CPX-180579,2chn,1,peptide,1
PDB-CPX-180579,2chn,2,peptide,1
PDB-CPX-180579,2cho,1,peptide,1
PDB-CPX-180579,2cho,2,peptide,1
PDB-CPX-180700,5fq8,1,peptide,2
PDB-CPX-180701,5fq7,1,peptide,2
PDB-CPX-180702,5fq6,1,peptide,2
PDB-CPX-180702,5fq6,2,peptide,2
PDB-CPX-180781,6n9j,1,peptide,1
PDB-CPX-180781,6n9j,2,peptide,1
PDB-CPX-180818,5l20,1,peptide,1
PDB-CPX-180867,8ez3,1,antibody,2
PDB-CPX-180867,8ez7,1,antibody,2
PDB-CPX-180867,8ez8,1,antibody,2
PDB-CPX-180868,9osr,1,antibody,8
PDB-CPX-180879,8e2u,1,antibody,2
PDB-CPX-180879,8eay,1,antibody,2
PDB-CPX-180879,8tw3,1,antibody,2
PDB-CPX-180879,8tw3,2,antibody,2
PDB-CPX-180880,8ebp,1,antibody,4
PDB-CPX-180881,7tjq,1,antibody,12
PDB-CPX-180881,7tl0,1,antibody,12
PDB-CPX-180881,9cb1,1,antibody,6
PDB-CPX-180881,9pdy,1,antibody,6
PDB-CPX-180883,6wdz,1,short DNA,1
PDB-CPX-180883,6wdz,2,short DNA,1
PDB-CPX-180883,6wdz,3,short DNA,1
PDB-CPX-180886,6dfj,1,antibody,2
PDB-CPX-180887,4l5f,1,antibody,2
PDB-CPX-180888,3pdm,1,short RNA,49
PDB-CPX-180898,5exh,1,short DNA,2
PDB-CPX-180932,5elk,1,short RNA,1
PDB-CPX-180933,5elh,1,short RNA,1
PDB-CPX-180939,5d93,1,antibody,2
PDB-CPX-180939,5d93,2,antibody,2
PDB-CPX-180939,5d96,1,antibody,2
PDB-CPX-180939,5d96,2,antibody,2
PDB-CPX-180940,6hf1,1,antibody,4
PDB-CPX-180970,8a4i,1,short DNA,2
PDB-CPX-180970,8a4i,3,short DNA,2
PDB-CPX-180971,8a4i,2,short DNA,2
PDB-CPX-180992,4k96,1,short DNA,2
PDB-CPX-180992,4k96,2,short DNA,2
PDB-CPX-180992,4k97,1,short DNA,2
PDB-CPX-180992,4k98,1,short DNA,2
PDB-CPX-180992,4k99,1,short DNA,2
PDB-CPX-180992,4k9a,1,short DNA,2
PDB-CPX-180992,4k9b,1,short DNA,2
PDB-CPX-180992,5xzb,1,short DNA,2
PDB-CPX-180992,5xze,1,short DNA,2
PDB-CPX-180992,5xzg,1,short DNA,2
PDB-CPX-180993,4ley,1,short DNA,4
PDB-CPX-180993,4ley,2,short DNA,4
PDB-CPX-180993,4lez,1,short DNA,4
PDB-CPX-180993,4o6a,1,short DNA,4
PDB-CPX-180993,7utt,1,short DNA,4
PDB-CPX-180993,7uux,1,short DNA,4
PDB-CPX-180993,7uxw,1,short DNA,4
PDB-CPX-180993,7uyq,1,short DNA,4
PDB-CPX-180993,7uyz,1,short DNA,4
PDB-CPX-180993,7uzr,1,short DNA,4
PDB-CPX-180993,7v0c,1,short DNA,4
PDB-CPX-180993,7v0r,1,short DNA,4
PDB-CPX-180993,7v0w,1,short DNA,4
PDB-CPX-180993,8eae,1,short DNA,4
PDB-CPX-180993,8ecc,1,short DNA,4
PDB-CPX-180993,8g10,1,short DNA,4
PDB-CPX-180993,8g1j,1,short DNA,4
PDB-CPX-180993,8g23,1,short DNA,4
PDB-CPX-180993,8g2p,1,short DNA,4
PDB-CPX-180993,8g2q,1,short DNA,4
PDB-CPX-180993,8gim,1,short DNA,4
PDB-CPX-180993,8gin,1,short DNA,4
PDB-CPX-180993,8gio,1,short DNA,4
PDB-CPX-180993,8gip,1,short DNA,4
PDB-CPX-180993,8gir,1,short DNA,4
PDB-CPX-180993,8gis,1,short DNA,4
PDB-CPX-180993,8git,1,short DNA,4
PDB-CPX-180993,8sj0,1,short DNA,4
PDB-CPX-180993,8sj1,1,short DNA,4
PDB-CPX-180993,8sj2,1,short DNA,4
PDB-CPX-180993,8skt,1,short DNA,4
PDB-CPX-180994,4gzn,1,short DNA,2
PDB-CPX-180994,4m9v,1,short DNA,2
PDB-CPX-180994,4m9v,2,short DNA,2
PDB-CPX-180995,4m9v,3,short DNA,4
PDB-CPX-181001,6ozj,1,short DNA/RNA,2
PDB-CPX-181001,6ozk,1,short DNA/RNA,2
PDB-CPX-181001,6ozl,1,short DNA/RNA,2
PDB-CPX-181001,6ozm,1,short DNA/RNA,2
PDB-CPX-181001,6ozn,1,short DNA/RNA,2
PDB-CPX-181001,6ozo,1,short DNA/RNA,2
PDB-CPX-181001,6ozp,1,short DNA/RNA,2
PDB-CPX-181001,6ozp,1,short RNA,2
PDB-CPX-181001,6ozq,1,short DNA/RNA,2
PDB-CPX-181001,6ozr,1,short DNA/RNA,2
PDB-CPX-181001,6ozs,1,short DNA/RNA,2
PDB-CPX-181001,6ozs,1,short RNA,2
PDB-CPX-181009,9ij2,1,short RNA,2
PDB-CPX-181010,7yfy,1,short RNA,1
PDB-CPX-181012,9ij0,1,short RNA,1
PDB-CPX-181013,9ij1,1,short RNA,1
PDB-CPX-181014,9ij3,1,short RNA,1
PDB-CPX-181015,9ij4,1,short RNA,1
PDB-CPX-181016,9ij5,1,short RNA,1
PDB-CPX-181020,2jx1,1,short DNA,2
PDB-CPX-181020,2mf8,1,short DNA,2
PDB-CPX-181045,4pmw,1,short RNA,1
PDB-CPX-181045,4pmw,2,short RNA,1
PDB-CPX-181060,8bb7,1,antibody,1
PDB-CPX-181060,8bb7,2,antibody,1
PDB-CPX-181060,8bf4,1,antibody,2
PDB-CPX-181060,8bf4,2,antibody,2
PDB-CPX-181199,8ofg,1,peptide,1
PDB-CPX-181235,5zkl,1,short DNA,1
PDB-CPX-181235,6jip,1,short DNA,1
PDB-CPX-181235,6jiq,1,short DNA,1
PDB-CPX-181241,4oxd,1,peptide,1
PDB-CPX-181244,6jbx,1,short DNA,2
PDB-CPX-181249,6gqn,1,peptide,2
PDB-CPX-181386,5jez,1,peptide,1
PDB-CPX-181386,5jf0,1,peptide,1
PDB-CPX-181391,3ket,1,short DNA,4
PDB-CPX-181398,7kzx,1,antibody,4
PDB-CPX-181398,7kzz,1,antibody,4
PDB-CPX-181398,8f6e,1,antibody,4
PDB-CPX-181398,8f6f,1,antibody,4
PDB-CPX-181398,8f6h,1,antibody,4
PDB-CPX-181398,8f6i,1,antibody,4
PDB-CPX-181398,8f6j,1,antibody,4
PDB-CPX-181425,6m6v,1,short RNA,3
PDB-CPX-181483,4tpg,1,peptide,1
PDB-CPX-181483,4tpj,1,peptide,1
PDB-CPX-181483,4tpj,2,peptide,1
PDB-CPX-181521,4dkj,1,short DNA,2
PDB-CPX-181521,8c56,1,short DNA,2
PDB-CPX-181521,8c57,1,short DNA,2
PDB-CPX-181521,8c58,1,short DNA,2
PDB-CPX-181521,8c59,1,short DNA,2
PDB-CPX-181563,4mli,1,peptide,1
PDB-CPX-181563,4mli,2,peptide,1
PDB-CPX-181563,4mls,1,peptide,1
PDB-CPX-181563,9oj3,1,peptide,1
PDB-CPX-181563,9oj3,2,peptide,1
PDB-CPX-181580,1sio,1,peptide,1
PDB-CPX-181580,1sio,2,peptide,1
PDB-CPX-181580,1sio,3,peptide,1
PDB-CPX-181606,3s8q,1,short DNA,2
PDB-CPX-181606,3ufd,1,short DNA,2
PDB-CPX-181606,3ufd,2,short DNA,2
PDB-CPX-181606,4i8t,1,short DNA,2
PDB-CPX-181606,4ivz,1,short DNA,2
PDB-CPX-181606,4ivz,2,short DNA,2
PDB-CPX-181606,4iwr,1,short DNA,2
PDB-CPX-181606,4iwr,2,short DNA,2
PDB-CPX-181705,4qen,1,short DNA,2
PDB-CPX-181705,4qep,1,short DNA,2
PDB-CPX-181725,8f4b,1,peptide,1
PDB-CPX-181729,9bhb,1,antibody,2
PDB-CPX-181731,8dfg,1,antibody,2
PDB-CPX-181731,8dfg,2,antibody,2
PDB-CPX-181731,8dfh,1,antibody,2
PDB-CPX-181731,8dfi,1,antibody,2
PDB-CPX-181755,2jkg,1,peptide,1
PDB-CPX-181771,2n7c,1,short RNA,1
PDB-CPX-181785,4gft,1,antibody,1
PDB-CPX-181802,8ukh,1,antibody,4
PDB-CPX-181802,8ukh,2,antibody,4
PDB-CPX-181815,6e62,1,antibody,2
PDB-CPX-181815,6e62,2,antibody,2
PDB-CPX-181815,6e63,1,antibody,2
PDB-CPX-181815,6e63,2,antibody,2
PDB-CPX-181815,6h5n,1,antibody,2
PDB-CPX-181815,6h5n,2,antibody,2
PDB-CPX-181815,7unb,1,antibody,4
PDB-CPX-181815,7uxl,1,antibody,4
PDB-CPX-181815,7zwi,1,antibody,2
PDB-CPX-181815,7zwi,2,antibody,2
PDB-CPX-181815,7zxf,1,antibody,4
PDB-CPX-181815,7zxg,1,antibody,2
PDB-CPX-181815,7zxg,2,antibody,2
PDB-CPX-181815,8u1p,1,antibody,4
PDB-CPX-181816,7zwf,1,antibody,4
PDB-CPX-181816,7zwm,1,antibody,8
PDB-CPX-181823,8em8,1,peptide,1
PDB-CPX-181841,4k2u,1,antibody,2
PDB-CPX-181841,4k2u,2,antibody,2
PDB-CPX-181852,7wn0,1,antibody,1
PDB-CPX-181852,7wn1,1,antibody,1
PDB-CPX-181873,5mi0,1,antibody,2
PDB-CPX-181873,6rcu,1,antibody,4
PDB-CPX-181873,6rcv,1,antibody,4
PDB-CPX-181873,6rcv,2,antibody,4
PDB-CPX-181873,7phu,1,antibody,4
PDB-CPX-181873,8pwu,1,antibody,2
PDB-CPX-181873,8pwu,2,antibody,2
PDB-CPX-181873,8pwu,3,antibody,2
PDB-CPX-181873,8pwu,4,antibody,2
PDB-CPX-181873,8pwu,5,antibody,2
PDB-CPX-181873,8pwv,1,antibody,2
PDB-CPX-181873,8pwv,2,antibody,2
PDB-CPX-181873,8pwv,3,antibody,2
PDB-CPX-181873,8pwv,4,antibody,2
PDB-CPX-181873,8pww,1,antibody,2
PDB-CPX-181873,8pww,2,antibody,2
PDB-CPX-181873,8pwx,1,antibody,2
PDB-CPX-181873,8q5d,1,antibody,2
PDB-CPX-181873,8q5d,2,antibody,2
PDB-CPX-181873,8qkr,1,antibody,2
PDB-CPX-181873,8qkr,2,antibody,2
PDB-CPX-181873,8qks,1,antibody,2
PDB-CPX-181873,8qks,2,antibody,2
PDB-CPX-181873,8qks,3,antibody,2
PDB-CPX-181873,8qks,4,antibody,2
PDB-CPX-181873,8qks,5,antibody,2
PDB-CPX-181873,8qks,6,antibody,2
PDB-CPX-181873,8qks,7,antibody,2
PDB-CPX-181873,8qks,8,antibody,2
PDB-CPX-181873,8rz2,1,antibody,2
PDB-CPX-181874,5ezo,1,antibody,2
PDB-CPX-181874,5tih,1,antibody,2
PDB-CPX-181874,7phv,1,antibody,2
PDB-CPX-181874,7phv,2,antibody,2
PDB-CPX-181874,7phw,1,antibody,2
PDB-CPX-181874,7phw,2,antibody,2
PDB-CPX-181874,7pi2,1,antibody,2
PDB-CPX-181874,7pi2,2,antibody,2
PDB-CPX-181874,7pi2,3,antibody,2
PDB-CPX-181874,7pi2,4,antibody,2
PDB-CPX-181874,7pi3,1,antibody,6
PDB-CPX-181874,7pi3,2,antibody,6
PDB-CPX-181874,7pi3,3,antibody,6
PDB-CPX-181874,7pi3,4,antibody,6
PDB-CPX-181874,7pi7,1,antibody,2
PDB-CPX-181874,7pi7,2,antibody,2
PDB-CPX-181884,3t64,1,peptide,1
PDB-CPX-181884,3t6y,1,peptide,1
PDB-CPX-181884,3t70,1,peptide,1
PDB-CPX-181891,3bpm,1,peptide,1
PDB-CPX-181891,3bpm,2,peptide,1
PDB-CPX-181912,5vs7,1,peptide,1
PDB-CPX-181914,3igm,1,short DNA,4
PDB-CPX-181922,5cs2,1,peptide,2
PDB-CPX-181926,6z2l,1,antibody,2
PDB-CPX-181934,3fnt,2,peptide,1
PDB-CPX-181935,3fnt,1,peptide,2
PDB-CPX-181936,1ls5,1,peptide,1
PDB-CPX-181936,1ls5,2,peptide,1
PDB-CPX-181937,1ls5,4,peptide,2
PDB-CPX-181938,1ls5,3,peptide,4
PDB-CPX-181939,7uny,1,antibody,1
PDB-CPX-181939,7uny,2,antibody,1
PDB-CPX-181939,7unz,1,antibody,1
PDB-CPX-181939,7unz,2,antibody,1
PDB-CPX-181960,9nrc,1,antibody,4
PDB-CPX-181971,7csz,1,short DNA,2
PDB-CPX-181971,8wq5,1,short DNA,1
PDB-CPX-181971,8wq5,2,short DNA,1
PDB-CPX-181971,8wq5,3,short DNA,1
PDB-CPX-181971,8wq5,4,short DNA,1
PDB-CPX-181985,5w2m,1,short DNA,2
PDB-CPX-181991,1zbh,1,short RNA,2
PDB-CPX-182007,6cct,1,peptide,1
PDB-CPX-182007,6ccu,1,peptide,1
PDB-CPX-182007,6cd8,1,peptide,1
PDB-CPX-182007,6cd8,2,peptide,1
PDB-CPX-182007,6cd9,1,peptide,1
PDB-CPX-182007,6cdc,1,peptide,1
PDB-CPX-182007,6cdg,1,peptide,1
PDB-CPX-182007,6wzx,1,peptide,1
PDB-CPX-182007,6wzx,2,peptide,1
PDB-CPX-182007,6wzz,1,peptide,1
PDB-CPX-182007,7q50,1,peptide,1
PDB-CPX-182010,7yub,1,antibody,3
PDB-CPX-182010,7yud,1,antibody,4
PDB-CPX-182010,7yuf,1,antibody,4
PDB-CPX-182010,8kae,1,antibody,4
PDB-CPX-182010,8qv5,1,antibody,1
PDB-CPX-182010,8qv6,1,antibody,1
PDB-CPX-182011,8rl7,1,antibody,2
PDB-CPX-182035,5tdc,1,peptide,1
PDB-CPX-182035,5tdc,2,peptide,1
PDB-CPX-182035,9dno,1,peptide,1
PDB-CPX-182035,9dno,2,peptide,1
PDB-CPX-182035,9mux,1,peptide,1
PDB-CPX-182036,3ny3,1,peptide,1
PDB-CPX-182036,5tda,1,peptide,1
PDB-CPX-182036,5tdb,1,peptide,1
PDB-CPX-182036,5tdd,1,peptide,1
PDB-CPX-182036,9dnp,1,peptide,1
PDB-CPX-182036,9dnp,2,peptide,1
PDB-CPX-182036,9dnq,1,peptide,1
PDB-CPX-182036,9dnq,2,peptide,1
PDB-CPX-182036,9dnr,1,peptide,1
PDB-CPX-182054,4l3o,1,peptide,1
PDB-CPX-182054,4l3o,2,peptide,1
PDB-CPX-182054,4l3o,3,peptide,1
PDB-CPX-182054,4l3o,4,peptide,1
PDB-CPX-182054,4r8m,1,peptide,1
PDB-CPX-182054,4r8m,2,peptide,1
PDB-CPX-182054,4rmh,1,peptide,1
PDB-CPX-182054,4rmi,1,peptide,1
PDB-CPX-182054,4x3o,1,peptide,1
PDB-CPX-182054,4x3p,1,peptide,1
PDB-CPX-182054,5g4c,1,peptide,1
PDB-CPX-182054,5g4c,2,peptide,1
PDB-CPX-182054,6l65,1,peptide,1
PDB-CPX-182054,6l66,1,peptide,1
PDB-CPX-182054,6l71,1,peptide,1
PDB-CPX-182054,7bos,1,peptide,1
PDB-CPX-182054,7bot,1,peptide,1
PDB-CPX-182054,8qoo,1,peptide,1
PDB-CPX-182054,8qt0,1,peptide,1
PDB-CPX-182054,8qt1,1,peptide,1
PDB-CPX-182054,8qt2,1,peptide,1
PDB-CPX-182054,8qt3,1,peptide,1
PDB-CPX-182054,8qt4,1,peptide,1
PDB-CPX-182054,8qt8,1,peptide,1
PDB-CPX-182054,8qtu,1,peptide,1
PDB-CPX-182054,9v7w,1,peptide,1
PDB-CPX-182060,9pfp,1,short DNA,2
PDB-CPX-182060,9pfp,2,short DNA,2
PDB-CPX-182074,8e2a,1,short RNA,1
PDB-CPX-182077,3rc8,1,short RNA,1
PDB-CPX-182080,4bxo,1,short DNA,2
PDB-CPX-182081,9hjo,1,short DNA,4
PDB-CPX-182101,7q4l,1,short RNA,1
PDB-CPX-182141,4j6r,1,antibody,2
PDB-CPX-182142,4rx4,1,antibody,2
PDB-CPX-182142,4rx4,2,antibody,2
PDB-CPX-182145,7c4p,1,short DNA,2
PDB-CPX-182159,3ks8,1,short RNA,2
PDB-CPX-182159,3ks8,2,short RNA,2
PDB-CPX-182160,4lg2,1,short RNA,4
PDB-CPX-182161,5w2b,1,antibody,2
PDB-CPX-182162,3ra4,1,short DNA,60
PDB-CPX-182162,3ra9,1,short DNA,60
PDB-CPX-182162,6v10,1,short DNA,60
PDB-CPX-182162,9dc3,1,antibody,60
PDB-CPX-182164,7l7r,1,antibody,4
PDB-CPX-182164,8jlw,1,antibody,2
PDB-CPX-182164,8jlx,1,antibody,2
PDB-CPX-182164,8vvk,1,antibody,2
PDB-CPX-182164,8vvk,2,antibody,2
PDB-CPX-182164,8vvl,1,antibody,2
PDB-CPX-182164,8vww,1,antibody,4
PDB-CPX-182166,9b8j,1,antibody,4
PDB-CPX-182168,8fjk,1,short RNA,2
PDB-CPX-182170,6tou,1,antibody,2
PDB-CPX-182172,7cw2,1,antibody,4
PDB-CPX-182173,7cw3,1,antibody,8
PDB-CPX-182174,7cvy,1,antibody,480
PDB-CPX-182174,7cvz,1,antibody,240
PDB-CPX-182174,7cw0,1,antibody,240
PDB-CPX-182175,3gpq,1,short RNA,1
PDB-CPX-182175,3gpq,2,short RNA,1
PDB-CPX-182175,4tu0,1,short RNA,1
PDB-CPX-182175,4tu0,4,short RNA,1
PDB-CPX-182176,7fgi,1,short RNA,12
PDB-CPX-182200,7z5a,1,short DNA,1
PDB-CPX-182200,8b9n,1,short DNA,1
PDB-CPX-182200,8b9n,2,short DNA,1
PDB-CPX-182216,3trz,1,short RNA,2
PDB-CPX-182216,3trz,2,short RNA,2
PDB-CPX-182216,3trz,3,short RNA,2
PDB-CPX-182216,3ts0,1,short RNA,2
PDB-CPX-182216,3ts2,1,short RNA,2
PDB-CPX-182231,5em9,1,peptide,1
PDB-CPX-182254,8r4b,1,antibody,2
PDB-CPX-182254,8r4c,1,antibody,1
PDB-CPX-182254,8r4d,1,antibody,1
PDB-CPX-182300,4eec,1,peptide,1
PDB-CPX-182313,6vqp,1,peptide,1
PDB-CPX-182324,2gkd,1,short DNA,2
PDB-CPX-182339,4aso,1,short DNA,2
PDB-CPX-182339,4aso,2,short DNA,2
PDB-CPX-182339,4aso,3,short DNA,2
PDB-CPX-182339,4aso,4,short DNA,2
PDB-CPX-182339,4aso,5,short DNA,2
PDB-CPX-182339,4aso,6,short DNA,2
PDB-CPX-182339,4aso,7,short DNA,2
PDB-CPX-182339,4aso,8,short DNA,2
PDB-CPX-182416,4ldx,1,short DNA,2
PDB-CPX-182416,6ycq,1,short DNA,2
PDB-CPX-182443,7dpe,1,short DNA,2
PDB-CPX-182455,4z5w,1,peptide,1
PDB-CPX-182455,4z5w,2,peptide,1
PDB-CPX-182456,4z61,1,peptide,1
PDB-CPX-182456,4z61,2,peptide,1
PDB-CPX-182467,8w5l,1,antibody,120
PDB-CPX-182485,5ex7,1,short RNA,1
